parent_code,parent_name,year,annual_rate,sen_slope,raw_p,bh_q
GS,GUINEA SAVANNAH,2001,47.694814928755427,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2002,46.084744393921092,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2003,49.020075579609625,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2004,31.196310932699305,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2005,58.865597722037009,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2006,47.898174656555469,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2007,42.124776379824496,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2008,40.931999334780357,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2009,32.620114777436875,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2010,35.292782370602367,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2011,53.223826571043077,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2012,37.273269745728967,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2013,44.505721254453178,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2014,40.820790378367796,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2015,41.084647711227412,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2016,40.368754596816025,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2017,44.322763527257351,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2018,30.941446178381309,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2019,34.717831932894242,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2020,45.243485474606118,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2021,31.074801736091992,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2022,44.698614680786704,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2023,29.464285143099385,-0.45029952571601262,0.083299999999999999,0.20824999999999999
GS,GUINEA SAVANNAH,2024,37.364051693678675,-0.45029952571601262,0.083299999999999999,0.20824999999999999
SS,SUDAN SAVANNAH,2001,37.31870764211849,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2002,38.817333632354938,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2003,44.440950162255668,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2004,48.054709457190341,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2005,55.954681083535959,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2006,40.518022590147275,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2007,39.896981433207884,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2008,36.385752749748356,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2009,39.264560176251265,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2010,47.158811418410728,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2011,44.255765122875232,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2012,34.243394156290748,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2013,42.459565634006523,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2014,47.539087251752697,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2015,32.260552998580799,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2016,49.117398698391071,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2017,47.272673635234391,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2018,31.250615958518836,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2019,32.24633141620378,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2020,37.845795511715387,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2021,39.624911684363234,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2022,30.525580868236968,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2023,30.56967816905496,-0.50158205367743391,0.13719999999999999,0.22866666666666666
SS,SUDAN SAVANNAH,2024,26.115510900286012,-0.50158205367743391,0.13719999999999999,0.22866666666666666
TZ,TRANSITION ZONE,2001,24.806854896533281,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2002,20.036494374302372,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2003,23.268263331717982,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2004,15.395233489098358,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2005,33.311157399321402,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2006,29.66063282900577,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2007,23.027271496562982,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2008,23.397648435628451,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2009,15.444448344558971,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2010,20.603150241045718,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2011,24.60097332630799,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2012,15.322033237721124,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2013,21.009345811936448,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2014,16.424413462249344,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2015,23.343343929750077,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2016,14.400065037431924,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2017,13.734351956052095,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2018,14.237669293718895,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2019,12.01882651335889,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2020,17.682731950021832,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2021,5.921959754131974,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2022,15.297962647098819,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2023,9.4956363174040597,-0.67532712317247512,0.057099999999999998,0.20824999999999999
TZ,TRANSITION ZONE,2024,11.643041693435976,-0.67532712317247512,0.057099999999999998,0.20824999999999999
