record_type,unit_id,global_morans_i,global_permutation_p,local_morans_i,local_raw_p,local_bh_q,local_class,island,n_effective,permutations,random_seed
local_moran,Sekyere_Central,,,4.779146640905755,0.00069999999999999999,0.01162,HH,False,,9999,20260822
local_moran,Sekyere_East,,,-0.12897790634141781,0.22889999999999999,0.37997399999999998,NS,False,,9999,20260822
local_moran,Sekyere_Kumawu,,,1.8429563798473518,0.0019,0.023655000000000002,HH,False,,9999,20260822
local_moran,Sekyere_South,,,-0.0095917226464953837,0.43480000000000002,0.46666034482758623,NS,False,,9999,20260822
local_moran,Sene_East,,,2.3819961583644185,0.0011000000000000001,0.016111764705882353,HH,False,,9999,20260822
local_moran,Sene_West,,,2.4628303348261165,0.001,0.0155625,HH,False,,9999,20260822
local_moran,Shai_Osudoku,,,0.11348264516754564,0.30459999999999998,0.43122272727272731,NS,False,,9999,20260822
local_moran,Shama,,,-0.0012508244437403407,0.45960000000000001,0.48049707112970713,NS,False,,9999,20260822
local_moran,Sissala_East,,,1.2688145693071633,0.050799999999999998,0.21650338983050846,NS,False,,9999,20260822
local_moran,Sissala_West,,,0.19610249735237867,0.28649999999999998,0.41963823529411765,NS,False,,9999,20260822
local_moran,South_Dayi,,,1.1943950897306526,0.0051999999999999998,0.053949999999999998,NS,False,,9999,20260822
local_moran,South_Tongu,,,0.23049104651426489,0.069199999999999998,0.25632352941176473,NS,False,,9999,20260822
local_moran,Suaman,,,0.18444130918576224,0.1696,0.32481492537313439,NS,False,,9999,20260822
local_moran,Suame_Municipal,,,0.15769322296953087,0.18290000000000001,0.3290741007194245,NS,False,,9999,20260822
local_moran,Suhum_Municipal,,,0.15332580010320099,0.18779999999999999,0.33358936170212772,NS,False,,9999,20260822
local_moran,Sunyani_Municipal,,,0.51915543976587109,0.10879999999999999,0.30785454545454544,NS,False,,9999,20260822
local_moran,Sunyani_West,,,-0.17528932524623267,0.1048,0.3070023529411765,NS,False,,9999,20260822
local_moran,Tain,,,-0.092745194347186005,0.078200000000000006,0.27425070422535214,NS,False,,9999,20260822
local_moran,Talensi,,,-0.14900758596709729,0.1812,0.3290741007194245,NS,False,,9999,20260822
local_moran,Tamale_Metropolitan,,,-0.088996158190642341,0.19539999999999999,0.33589241379310347,NS,False,,9999,20260822
local_moran,Tano_North_Municipal,,,0.4412168515952859,0.0407,0.2084222222222222,NS,False,,9999,20260822
local_moran,Tano_South_Municipal,,,0.40143840659640834,0.1305,0.31563055555555553,NS,False,,9999,20260822
local_moran,Tarkwa_Nsuaem,,,-0.0095897848183132336,0.41980000000000001,0.46666034482758623,NS,False,,9999,20260822
local_moran,Tatale_Sanguli,,,0.11543435766063476,0.2772,0.41085000000000005,NS,False,,9999,20260822
local_moran,Techiman_Municipal,,,-0.051692298152573403,0.41520000000000001,0.46666034482758623,NS,False,,9999,20260822
local_moran,Techiman_North,,,-0.17761245321654862,0.29289999999999999,0.42315606936416178,NS,False,,9999,20260822
local_moran,Tema_Metropolitan,,,0.0055267286236997688,0.37680000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Tema_West_Municipal,,,0.0055261646316403937,0.38729999999999998,0.44924232558139537,NS,False,,9999,20260822
local_moran,Tempane,,,4.983892933061008,0.0001,0.0027666666666666668,LL,False,,9999,20260822
local_moran,Tolon,,,-0.15748761503654651,0.27410000000000001,0.4086880239520958,NS,False,,9999,20260822
local_moran,Twifo_Atti_Morkwa,,,0.1854210011653899,0.096699999999999994,0.3047886075949367,NS,False,,9999,20260822
local_moran,Twifo_Hemang_Lower_Denkyira,,,0.064703302872431909,0.3765,0.44924232558139537,NS,False,,9999,20260822
local_moran,Upper_Denkyira_East_Municipal,,,0.18444129354625119,0.14630000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Upper_Denkyira_West,,,0.18202210863120205,0.12709999999999999,0.31563055555555553,NS,False,,9999,20260822
local_moran,Upper_Manya,,,0.34644231801143377,0.024,0.15323076923076923,NS,False,,9999,20260822
local_moran,Upper_West_Akim,,,0.099757462875687888,0.2591,0.3932690909090909,NS,False,,9999,20260822
local_moran,Wa_East,,,0.25234516800960133,0.1225,0.31563055555555553,NS,False,,9999,20260822
local_moran,Wa_Municipal,,,0.20650797993014897,0.43459999999999999,0.46666034482758623,NS,False,,9999,20260822
local_moran,Wa_West,,,0.25523867490545271,0.36349999999999999,0.44924232558139537,NS,False,,9999,20260822
local_moran,Wassa_Amenfi_Central,,,0.12162868941985126,0.21729999999999999,0.36313892617449667,NS,False,,9999,20260822
local_moran,Wassa_Amenfi_East,,,0.18445380757868179,0.12590000000000001,0.31563055555555553,NS,False,,9999,20260822
local_moran,Wassa_Amenfi_West,,,0.11234595322229855,0.2596,0.3932690909090909,NS,False,,9999,20260822
local_moran,Wassa_East,,,0.051084801536614696,0.40139999999999998,0.45847981651376146,NS,False,,9999,20260822
local_moran,Weija_Gbawe_Municipal,,,0.010724165690735957,0.33239999999999997,0.44739243243243237,NS,False,,9999,20260822
local_moran,Wenchi_Municipal,,,0.0065919041310178198,0.1956,0.33589241379310347,NS,False,,9999,20260822
local_moran,West_Akim,,,0.1839309980151522,0.15129999999999999,0.32481492537313439,NS,False,,9999,20260822
local_moran,West_Gonja,,,2.1685760749385579,0.029899999999999999,0.16920681818181818,NS,False,,9999,20260822
local_moran,West_Mamprusi_Municipal,,,0.092455420479978706,0.17349999999999999,0.32481492537313439,NS,False,,9999,20260822
local_moran,Yendi_Municipal,,,0.0035804530933492762,0.35299999999999998,0.44924232558139537,NS,False,,9999,20260822
local_moran,Yilo_Krobo,,,-2.0714571155952224e-05,0.46460000000000001,0.48064232365145226,NS,False,,9999,20260822
local_moran,Yunyoo_Nasuan,,,-0.026090572328940066,0.3921,0.45200416666666671,NS,False,,9999,20260822
local_moran,Zabzugu,,,0.26605713377198659,0.1036,0.3070023529411765,NS,False,,9999,20260822
